Date,Ref_60_40,Bitcoin_10,Ethereum_10,BNB_10,UNI_10,USDT_10,BTC_USDT_5_5
2024-01-03,-0.0038518034602759,-0.0081594351504905,-0.0096247103779901,-0.0020063831889837,-0.0083555105084507,-0.0034516341849666,-0.0058055346677285
2024-01-04,-0.0044672068893693,-0.0009124283438999,-0.001384466401599,-0.0018292740052467,-0.0007494604508818,-0.003983007579984,-0.0024477179619419
2024-01-05,-0.0003677529517774,-0.0003699783338728,-0.000348203861089,-0.0022313852963678,-0.0003309776565997,-0.000346458887691,-0.0003582186107819
2024-01-06,0.0,-0.0003928567037593,-0.001191126621073,-0.0030416706602086,-0.0004524855593738,-2.847796530833e-05,-0.0002106673345338
2024-01-07,0.0,-0.0001047931336832,-0.000836838949671,-0.0015932582509486,0.0,1.5011483785132283e-06,-5.1645992652353386e-05
2024-01-08,0.009811510474854,0.0157197377631478,0.0137864273906397,0.0093618594590559,0.015648540193255,0.0088295612096577,0.0122746494864028
2024-01-09,-0.001054062326748,-0.0027173691552704,-0.0004431152365143,-0.0021060575392114,-0.0205231246534769,-0.0009919269876183,-0.0018546480714444
2024-01-10,0.002772106129396,0.0035526539169536,0.0126140365945359,0.0038640166773115,0.0035530969413121,0.0025006881260163,0.003026671021485
2024-01-11,0.001734287983093,0.0010049857955394,0.0030137685965475,0.0027423448351214,0.0010373026052494,0.0015631594088351,0.0012840726021872
2024-01-12,0.0015343347450495,-0.0052475011852157,-0.0022516472198504,-0.0025293630546796,-0.0059875220394486,0.0013471078235296,-0.001950196680843
2024-01-13,0.0,-2.5167698821850005e-05,0.0020653007406344,0.0018868029350245,0.0,6.700171897566776e-06,-9.233763462141617e-06
2024-01-14,0.0,-0.0024417719383824,-0.0040501736587344,-0.0010508529205774,-0.0028409058963914,-4.859683421399e-05,-0.0012451843862982
2024-01-15,0.0,0.0017123519079014,0.0015824733614449,0.0061915558578896,0.0017543822324747,2.331134389987e-05,0.0008678316259006
2024-01-16,-0.005481034378852,-0.003420470847008,-0.0018936503116866,-0.0056700986869421,-0.0032087966147173,-0.0049183297191743,-0.0041694002830911
2024-01-17,-0.0046692900196376,-0.0051577392849024,-0.0064948207289553,-0.0061504440208955,-0.0053323049385532,-0.0042704682471265,-0.0047141037660144
2024-01-18,0.0044003019724881,0.0004962992119725,0.0015337835292116,0.0053215425355292,0.0005317073791027,0.003961971888097,0.0022291355500347
2024-01-19,0.0074302241076383,0.0075508223411047,0.0075984122777911,0.0070088075911382,0.0078706340062064,0.006685298795887,0.0071180605684958
2024-01-20,0.0,0.000113362552176,-0.0007997363142403,0.0008463057130708,0.0,1.250927681883e-05,6.293591449744501e-05
2024-01-21,0.0,-0.000287529332792,-0.0006347624922185,0.000428541526135,-0.0005847997507662,1.281190548108e-05,-0.0001373587136554
2024-01-22,0.0025383884452135,-0.0026218878660296,-0.0035464095617106,-0.001762238586487,-0.0024213343635424,0.0022259193829248,-0.0001979842415524
2024-01-23,0.0007447005983099,0.0015262318815828,-0.0023650636910336,-0.0016324084025875,0.0012875192022265,0.0007096744497442,0.0011179531656635
2024-01-24,-0.0006497679656089,-3.738998954991844e-06,-0.0009027414515216,-0.0023650860914046,2.870149139914827e-05,-0.0005357532657492,-0.000269746132352
2024-01-25,0.0048876096171201,0.0040413733960665,0.0036891497910159,0.0039989223745382,0.0043988486554081,0.0043968454125394,0.004219109404303
2024-01-26,-0.0011058157017408,0.0037202251905242,0.0012363244300434,0.0025669533753263,0.0032730645028376,-0.0009683269405678,0.0013759491249782
2024-01-27,0.0,0.0007250269707417,3.02699093841e-05,0.0011599825405022,0.0011695824817085,6.097640570734697e-06,0.0003655623056562
2024-01-28,0.0,-0.000200524282617,-0.0004708017139361,-0.0002776794313853,-0.0005780306951343,-4.601262462444745e-06,-0.0001025627725397
2024-01-29,0.006935027750262,0.0092215051111177,0.0088932721390264,0.0081211478198596,0.0091484984730305,0.0062539346504432,0.0077377198807804
2024-01-30,0.0001839637394854,-0.0006097856437375,0.0013493689733221,-0.000878908378181,-0.0003994004841964,0.0001558649426606,-0.0002269603505384
2024-01-31,-0.0063182282592195,-0.0065478290153194,-0.008328733711221,-0.0079994219190549,-0.0062545915734621,-0.0056864054332975,-0.0061171172243085
2024-02-01,0.009973714455988,0.0101344871946663,0.0099086479033106,0.0089180209621351,0.010119200580911,0.0089668422961667,0.0095506647454165
2024-02-02,0.0021951397817311,0.0022311892646754,0.0021585120662754,0.0023017895397462,0.001975625803558,0.0019537255898491,0.0020924574272623
2024-02-03,0.0,-0.0004483165966869,-0.0005199115184661,-0.0004709347537546,-0.0005649678497333,9.599092987078172e-06,-0.0002193587518499
2024-02-04,0.0,-0.0009505619472114,-0.0002827560592065,0.001667275348351,-0.0005681861401646,-9.00201191985639e-06,-0.0004797819795656
2024-02-05,-0.0058046716634336,-0.0050478784720863,-0.0048161422500031,-0.0064974870642932,-0.0052242044970902,-0.0053167308547903,-0.0051823046634383
2024-02-06,0.0035420370128868,0.004186467180246,0.0063768951131711,0.0038047802050294,0.0043306908821199,0.0033066791741538,0.0037465731771999
2024-02-07,0.004230208364695,0.0066702725363436,0.0059799879461521,0.0054339709623028,0.0066320514410739,0.0037913860524595,0.0052308292944016
2024-02-08,-0.0009634015934102,0.0013517634444174,-0.0010254371238088,0.002785747881277,0.001330741466616,-0.0008299510107976,0.0002609062168099
2024-02-09,0.002727047097771,0.0065284461307849,0.005248216077869,0.00401308687085,0.0062177805141574,0.002483829015558,0.0045061375731715
