Date,Ref_60_40,Bitcoin_10,Ethereum_10,BNB_10,UNI_10,USDT_10,BTC_USDT_5_5
2025-03-11,-0.0059715548530478,0.000139545186706,-0.0022207814218625,-0.0017375143611161,-0.0003111063631595,-0.0053647939855808,-0.0026126243994373
2025-03-12,0.0017495641981582,0.0026126544678626,0.0010088170580884,0.0049147960320686,0.0027794274779366,0.0015657068111119,0.0020891806394872
2025-03-13,-0.0067249598022272,-0.0092244435294863,-0.0084628084701031,-0.0044163769488803,-0.0090286509984291,-0.0060585692485302,-0.0076415063890083
2025-03-14,0.0113672764730506,0.0138108084460543,0.0127264523924257,0.0115974727442903,0.013911531571005,0.0102708626042032,0.0120408355251287
2025-03-15,0.0,0.0004454112352525,0.0014625608236302,0.0055097586282065,0.0005917118493702,1.5019935388105312e-06,0.0002234566143956
2025-03-16,0.0,-0.002090771715754,-0.0025786999381329,-0.0027877091449368,-0.0023529419821467,6.806551025206887e-06,-0.0010419825823644
2025-03-17,0.0041883653127109,0.0055811122897935,0.0058659119610142,0.0086093149028011,0.0055767627139337,0.0037614234580064,0.0046712678738999
2025-03-18,-0.0059267986662218,-0.0069483637024438,-0.005046598357446,-0.0058454175942434,-0.0071092715688932,-0.0053572148836004,-0.0061527892930221
2025-03-19,0.0077044300655187,0.0119337471640219,0.0134127840014474,0.0055207620754734,0.0117532658572837,0.0069829978382978,0.0094583725011598
2025-03-20,-0.0007212136579357,-0.0037428176712593,-0.0043253992207443,0.001076350903469,-0.0035226522902208,-0.0007288738115031,-0.0022358457413812
2025-03-21,0.0001583132493568,-4.78819018798199e-06,-0.0007279242413094,0.0008830804162111,0.0001424819244211,0.0001580883882045,7.665009900828801e-05
2025-03-22,0.0,-0.000250773062788,0.0007731036303297,-0.0012658820741388,-0.0005917204599616,2.300953235019e-05,-0.0001138817652189
2025-03-23,0.0,0.0026503933905394,0.0012758015026691,-0.0005146898023971,0.0029761871764246,1.390746048519e-05,0.0013321504255123
2025-03-24,0.0082723202268095,0.0091237234420232,0.0110445415811701,0.0095779276811929,0.009179197112538,0.0074791814797544,0.0083014524608888
2025-03-25,0.0016220129536927,0.0014287130580818,0.0009921850911363,0.0004071582815494,0.0014598116583234,0.0014428184969388,0.0014357657775103
2025-03-26,-0.0076240573046524,-0.0075142286843919,-0.0096944131739015,-0.0087866036911559,-0.0074298377143518,-0.0068752507975655,-0.0071947397409787
2025-03-27,-0.0023231590224618,-0.0017729881789764,-0.0024308762407429,0.0010476598499561,-0.0020908431202156,-0.0021242378669829,-0.0019486130229797
2025-03-28,-0.0086196256156856,-0.0109969920457737,-0.0130940975497848,-0.0105404410984445,-0.0106148028226786,-0.0077785722992289,-0.0093877821725013
2025-03-29,0.0,-0.0020812056603918,-0.0035970726354266,-0.002621100574936,-0.0023529419821467,8.205628273816324e-06,-0.001036500016059
2025-03-30,0.0,-0.0003184869109843,-0.0011547884859574,-0.0002333497142546,0.0,2.791235056815e-05,-0.0001452872802081
2025-03-31,0.0045009773287423,0.0043112693036712,0.0050065420097171,0.0045896718906119,0.0040508795958681,0.0040406799152117,0.0041759746094415
2025-04-01,0.0036740672771324,0.0064808486562623,0.0078041859123405,0.0043353473529771,0.0063187141815073,0.0033298640599458,0.004905356358104
2025-04-02,0.0036595598224834,0.00014286176018,-0.002488538208349,-8.602044582097e-05,0.0003696221061694,0.0032733024982245,0.0017080821292023
2025-04-03,-0.0143504893032228,-0.0121672899593488,-0.0117833830671145,-0.0126636992868663,-0.0123130261400009,-0.0129383451273958,-0.0125528175433723
2025-04-04,-0.0165741004217207,-0.0140250521775545,-0.0149333237659958,-0.0139954387662451,-0.0137190852238661,-0.0149118841688272,-0.0144684681731909
2025-04-05,0.0,-0.0004043325726492,-0.0005157140372959,-0.0007471038198232,-0.0005917204599616,-3.201998905955073e-06,-0.0002037672857776
2025-04-06,0.0,-0.0063353396427263,-0.0100205752902033,-0.0064945191165632,-0.0065476169852533,-3.081649949252e-05,-0.0031830780711094
2025-04-07,-0.005614411360054,-0.0037477751944355,-0.0064157328675891,-0.0050730770134411,-0.0037790844605198,-0.0050032298978978,-0.0043755025461666
2025-04-08,-0.0114326958071988,-0.0140294025608223,-0.0156061499995955,-0.0104726582608014,-0.0140630123409063,-0.0103692490031025,-0.0121993257819624
2025-04-09,0.011495415602194,0.0186084132084645,0.0227916865070752,0.0155678466688243,0.0188426041410407,0.0104170493789476,0.0145127312937061
2025-04-10,-0.0201896145961809,-0.0217405591280291,-0.0268947386996505,-0.0190229265486402,-0.0217851122352854,-0.0182101655414426,-0.0199753623347359
2025-04-11,0.0086009242509891,0.0124863780533481,0.0106722229837311,0.0092446342220081,0.0096158370555075,0.007760944772132,0.0101236614127401
2025-04-12,0.0,0.0022567917271733,0.0048737386267163,0.001882659087515,0.0,3.92219000014e-05,0.0011480068135873
2025-04-13,0.0,-0.0018785169578858,-0.0028501344272703,-0.0021905981480209,0.0,-2.310544032974e-05,-0.0009508111991077
2025-04-14,0.0079750166778393,0.0082020884732021,0.0088111555542429,0.0072276354412164,0.0071775150100553,0.0071821180859833,0.0076921032795927
2025-04-15,0.0001515476586803,-0.0008966964615851,-0.001967260325385,-0.0006592411681636,0.0001363928928122,0.000154899745177,-0.000370898358204
2025-04-16,-0.0117103215721292,-0.0101031959584751,-0.0112019410958615,-0.0100010362859074,-0.0105392894149163,-0.0105330898127638,-0.0103181428856195
2025-04-17,-0.0003413334079372,0.0007184373827871,-2.5660360468636e-05,0.0009549616707354,-0.0003072000671435,-0.0003083028126221,0.0002050672850825
2025-04-18,0.0,-0.0005241078764249,0.0004029161456178,0.0002713973634059,0.0,-1.970061620308e-05,-0.0002719042463139
2025-04-19,0.0,0.0007254038339443,0.0015103402450633,2.186590650321562e-06,0.0,1.410615507708e-05,0.0003697549945107
2025-04-20,0.0,0.0001303623023154,-0.0015753121304793,0.0002020386211537,0.0,3.302496914203701e-06,6.683239961482184e-05
2025-04-21,-0.0162951241672607,-0.0119129017975715,-0.0151556725483083,-0.013916542760101,-0.0146656117505347,-0.0146628160467386,-0.013287858922155
2025-04-22,0.0130568512687659,0.0185188288433413,0.0229933823686104,0.0153354099236334,0.0117511661418893,0.0117847672969536,0.0151517980701475
2025-04-23,0.0104211151865566,0.0096542750138461,0.011585336358489,0.0072763217197019,0.009379003667901,0.0093810058314293,0.0095176404226377
2025-04-24,0.0143178619525371,0.0131472175137335,0.011423321964658,0.0122094365006808,0.0128860757572834,0.0128838710380163,0.0130155442758749
2025-04-25,0.0059420930369234,0.0061746579863874,0.0062972879493062,0.0050928148141082,0.0053478837332311,0.0053806811450958,0.0057776695657416
2025-04-26,0.0,-7.767095032226e-05,0.0019727919508667,0.0012534670223807,0.0,-2.657959140103e-05,-5.2125270861645e-05
2025-04-27,0.0,-0.000942540809771,-0.001592645822236,-0.0006723061953529,0.0,1.0963570320043914e-06,-0.0004707222263695
2025-04-28,0.0019808600506263,0.0030882065982151,0.0021166985986594,0.0022377834821635,0.0017827740455637,0.0017747778770512,0.0024314922376332
2025-04-29,0.0048623493074814,0.0036454657448025,0.0043941176684923,0.0034961165831447,0.0043761143767333,0.0043799161378902,0.0040126909413463
