Date,Ref_60_40,Bitcoin_10,Ethereum_10,BNB_10,UNI_10,USDT_10,BTC_USDT_5_5
2024-11-01,8.678632778662005e-05,-0.0009654254437449,-7.74618821777817e-05,-0.0004899514894437,-0.0006311072590928,0.0001601174031906,-0.0004026540202771
2024-11-02,0.0,-0.0002780490042677,-0.0008287358061279,-0.0008250305808621,0.0,2.151139913313e-05,-0.0001282688025672
2024-11-03,0.0,-0.0007911127116875,-0.0013907007819047,-0.0018300227308991,-0.0014285718740591,-6.600498310804781e-06,-0.0003988566049991
2024-11-04,0.0004478644341345,-0.0009492558278642,-0.0020150263152096,-0.0005958603219621,-0.0010461978300192,0.0004004781648617,-0.0002743888315012
2024-11-05,0.0075718041819648,0.0090975027874591,0.0078836260880185,0.0089051071209506,0.0097558011784374,0.0068582375727327,0.0079778701800959
2024-11-06,0.008641496599936,0.0168309156169363,0.020223159405043,0.0128132893368097,0.0163487677899406,0.0078602569217558,0.012345586269346
2024-11-07,0.0076759012887837,0.0072596920288799,0.0132007345684542,0.0079962715692153,0.0075662109355041,0.0068968170042368,0.0070782545165584
2024-11-08,0.0031051740223467,0.0036386305010662,0.0050985493150634,0.0027131963029237,0.0034482468534138,0.0027690687604793,0.0032038496307727
2024-11-09,0.0,0.0003049045292825,0.0056998984717354,0.0044194897776179,0.0,-1.894558185455697e-06,0.0001515049855485
2024-11-10,0.0,0.0048129393514959,0.001922197042565,0.0006290766494407,0.0051948071583058,2.528508576731e-05,0.0024191122186316
2024-11-11,-0.0005226025223223,0.0090231897240346,0.005279035411898,0.0048749678820862,0.0091256171773849,-0.0004280641903988,0.0042975627668179
2024-11-12,-0.0042478412701637,-0.00466371035234,-0.0076323249309891,-0.0090933451085044,-0.0043848591672897,-0.0038364413300401,-0.00425007584119
2024-11-13,-0.0001177567325246,0.0028822825787904,-0.0017590039589906,-0.0010634775857895,0.0027188828535761,-7.711307717504801e-05,0.0014025847508076
2024-11-14,-0.0036727117735105,-0.0069857023830871,-0.0074916019208126,-0.0031959705098091,-0.0071515996701746,-0.0034210987718293,-0.0052034005774582
2024-11-15,-0.0077505586031325,-0.0026023688354379,-0.0055340991509309,-0.0074280923626622,-0.0024040724607891,-0.0069406942900395,-0.0047715315627387
2024-11-16,0.0,-0.0005573223886622,0.0009743152940184,0.000566634988601,-0.0005464443070482,-1.07010664244e-05,-0.0002840117275433
2024-11-17,0.0,-0.0007869224693816,-0.0018387254371044,-0.0006383764105426,-0.0005494547229597,-4.0997336484327466e-06,-0.000395511101515
2024-11-18,0.0032507879895771,0.0037012475715042,0.0072238030807964,0.0030931413134453,0.0034781995982175,0.0029629062641953,0.0033320769178497
2024-11-19,0.0032335349620333,0.0048994634495086,-9.719787779200168e-05,0.0023535360748485,0.0051079843665152,0.0029847385730237,0.0039421010112661
2024-11-20,-0.0005843372071897,0.0016352631120205,-0.0017856658463592,-0.0021281982173844,0.0010869963323075,-0.0005833332611898,0.0005259649254153
2024-11-21,0.0029905763090748,0.0071066732209982,0.0120941323170053,0.0054482222062117,0.007453421240256,0.0027207027162853,0.0049136879686418
2024-11-22,0.0023373466229109,0.0026040321101922,0.0012273057366301,0.0038195112106188,0.0026086663259415,0.0021103044684644,0.0023571682893283
2024-11-23,0.0,-0.0012327389984975,0.0019396849109391,0.0027913911712759,-0.0010050254563096,-1.948080093241e-05,-0.0006261098997149
2024-11-24,0.0,0.0002419161787646,-0.0009588143309746,0.0014005433951285,0.0,-6.300337193099193e-06,0.0001178079207857
2024-11-25,0.0051575066913021,-0.0003692959109538,0.0061247844645997,0.0010559273743461,-0.0004343877971606,0.0045544330873924,0.0020925685882192
2024-11-26,0.0025876823253754,0.0011291836887645,-0.0002205363528676,-0.001292039620262,0.0012593950017209,0.0022954159130944,0.0017122998009294
2024-11-27,-0.0006707773237243,0.0037200456801634,0.0093385884050136,0.0045074242964691,0.0037206262636438,-0.0004826690832511,0.0016186882984561
